"wordrep"	"letters"	"word_accuracy"	"best_match"	"str_distance"	"correct_word_length"	"proportion_letter_correct"	"iksis"	"responses"	"suppression"	"subject"
"278"	"fault"	"f"	1	"fault"	0	5	1	184	"f"	"D0A"	"p10crandom.txt"
"279"	"fault"	"a"	1	"fault"	0	5	1	144	"a"	"D0A"	"p10crandom.txt"
"280"	"fault"	"u"	1	"fault"	0	5	1	80	"u"	"D0A"	"p10crandom.txt"
"281"	"fault"	"l"	1	"fault"	0	5	1	272	"l"	"D0A"	"p10crandom.txt"
"282"	"fault"	"t"	1	"fault"	0	5	1	128	"t"	"D0A"	"p10crandom.txt"
"283"	"in"	"i"	1	"in"	0	2	1	177	"i"	"D0A"	"p10crandom.txt"
"284"	"in"	"n"	1	"in"	0	2	1	200	"n"	"D0A"	"p10crandom.txt"
"285"	"this"	"t"	1	"this"	0	4	1	112	"t"	"D0A"	"p10crandom.txt"
"286"	"this"	"h"	1	"this"	0	4	1	120	"h"	"D0A"	"p10crandom.txt"
"287"	"this"	"i"	1	"this"	0	4	1	200	"i"	"D0A"	"p10crandom.txt"
"288"	"this"	"s"	1	"this"	0	4	1	184	"s"	"D0A"	"p10crandom.txt"
"289"	"sprt,"	"s"	0	"sport,"	1	6	0.833333333333333	135	"s"	"D0A"	"p10crandom.txt"
"290"	"sprt,"	"p"	0	"sport,"	1	6	0.833333333333333	128	"p"	"D0A"	"p10crandom.txt"
"291"	"sprt,"	"r"	0	"sport,"	1	6	0.833333333333333	448	"r"	"D0A"	"p10crandom.txt"
"292"	"sprt,"	"t"	0	"sport,"	1	6	0.833333333333333	153	"t"	"D0A"	"p10crandom.txt"
"293"	"sprt,"	","	0	"sport,"	1	6	0.833333333333333	936	","	"D0A"	"p10crandom.txt"
"294"	"it"	"i"	1	"it"	0	2	1	256	"i"	"D0A"	"p10crandom.txt"
"295"	"it"	"t"	1	"it"	0	2	1	88	"t"	"D0A"	"p10crandom.txt"
"296"	"is"	"i"	1	"is"	0	2	1	456	"i"	"D0A"	"p10crandom.txt"
"297"	"is"	"s"	1	"is"	0	2	1	113	"s"	"D0A"	"p10crandom.txt"
"298"	"that"	"t"	1	"that"	0	4	1	128	"t"	"D0A"	"p10crandom.txt"
"299"	"that"	"h"	1	"that"	0	4	1	112	"h"	"D0A"	"p10crandom.txt"
"300"	"that"	"a"	1	"that"	0	4	1	80	"a"	"D0A"	"p10crandom.txt"
"301"	"that"	"t"	1	"that"	0	4	1	96	"t"	"D0A"	"p10crandom.txt"
"302"	"it"	"i"	1	"it"	0	2	1	88	"i"	"D0A"	"p10crandom.txt"
"303"	"it"	"t"	1	"it"	0	2	1	88	"t"	"D0A"	"p10crandom.txt"
"304"	"can"	"c"	1	"can"	0	3	1	192	"c"	"D0A"	"p10crandom.txt"
"305"	"can"	"a"	1	"can"	0	3	1	160	"a"	"D0A"	"p10crandom.txt"
"306"	"can"	"n"	1	"can"	0	3	1	200	"n"	"D0A"	"p10crandom.txt"
"307"	"befaster"	"b"	0	"faster"	2	6	0.666666666666667	289	"b"	"D0A"	"p10crandom.txt"
"308"	"befaster"	"e"	0	"faster"	2	6	0.666666666666667	96	"e"	"D0A"	"p10crandom.txt"
"309"	"befaster"	"f"	0	"faster"	2	6	0.666666666666667	247	"f"	"D0A"	"p10crandom.txt"
"310"	"befaster"	"a"	0	"faster"	2	6	0.666666666666667	129	"a"	"D0A"	"p10crandom.txt"
"311"	"befaster"	"s"	0	"faster"	2	6	0.666666666666667	256	"s"	"D0A"	"p10crandom.txt"
"312"	"befaster"	"t"	0	"faster"	2	6	0.666666666666667	200	"t"	"D0A"	"p10crandom.txt"
"313"	"befaster"	"e"	0	"faster"	2	6	0.666666666666667	208	"e"	"D0A"	"p10crandom.txt"
"314"	"befaster"	"r"	0	"faster"	2	6	0.666666666666667	160	"r"	"D0A"	"p10crandom.txt"
"315"	"athan"	"a"	0	"than"	1	4	0.75	176	"a"	"D0A"	"p10crandom.txt"
"316"	"athan"	"t"	0	"than"	1	4	0.75	1505	"t"	"D0A"	"p10crandom.txt"
"317"	"athan"	"h"	0	"than"	1	4	0.75	104	"h"	"D0A"	"p10crandom.txt"
"318"	"athan"	"a"	0	"than"	1	4	0.75	136	"a"	"D0A"	"p10crandom.txt"
"319"	"athan"	"n"	0	"than"	1	4	0.75	136	"n"	"D0A"	"p10crandom.txt"
"320"	"the"	"t"	1	"the"	0	3	1	200	"t"	"D0A"	"p10crandom.txt"
"321"	"the"	"h"	1	"the"	0	3	1	112	"h"	"D0A"	"p10crandom.txt"
"322"	"the"	"e"	1	"the"	0	3	1	160	"e"	"D0A"	"p10crandom.txt"
"323"	"handler,"	"h"	1	"handler,"	0	8	1	208	"h"	"D0A"	"p10crandom.txt"
"324"	"handler,"	"a"	1	"handler,"	0	8	1	176	"a"	"D0A"	"p10crandom.txt"
"325"	"handler,"	"n"	1	"handler,"	0	8	1	104	"n"	"D0A"	"p10crandom.txt"
"326"	"handler,"	"d"	1	"handler,"	0	8	1	136	"d"	"D0A"	"p10crandom.txt"
"327"	"handler,"	"l"	1	"handler,"	0	8	1	185	"l"	"D0A"	"p10crandom.txt"
"328"	"handler,"	"e"	1	"handler,"	0	8	1	112	"e"	"D0A"	"p10crandom.txt"
"329"	"handler,"	"r"	1	"handler,"	0	8	1	168	"r"	"D0A"	"p10crandom.txt"
"330"	"handler,"	","	1	"handler,"	0	8	1	456	","	"D0A"	"p10crandom.txt"
"331"	"and"	"a"	1	"and"	0	3	1	64	"a"	"D0A"	"p10crandom.txt"
"332"	"and"	"n"	1	"and"	0	3	1	208	"n"	"D0A"	"p10crandom.txt"
"333"	"and"	"d"	1	"and"	0	3	1	88	"d"	"D0A"	"p10crandom.txt"
"334"	"this"	"t"	1	"this"	0	4	1	264	"t"	"D0A"	"p10crandom.txt"
"335"	"this"	"h"	1	"this"	0	4	1	120	"h"	"D0A"	"p10crandom.txt"
"336"	"this"	"i"	1	"this"	0	4	1	128	"i"	"D0A"	"p10crandom.txt"
"337"	"this"	"s"	1	"this"	0	4	1	177	"s"	"D0A"	"p10crandom.txt"
"338"	"an"	"a"	0	"in"	1	2	0.5	416	"a"	"D0A"	"p10crandom.txt"
"339"	"an"	"n"	0	"in"	1	2	0.5	216	"n"	"D0A"	"p10crandom.txt"
"340"	"lead"	"l"	1	"lead"	0	4	1	160	"l"	"D0A"	"p10crandom.txt"
"341"	"lead"	"e"	1	"lead"	0	4	1	152	"e"	"D0A"	"p10crandom.txt"
"342"	"lead"	"a"	1	"lead"	0	4	1	104	"a"	"D0A"	"p10crandom.txt"
"343"	"lead"	"d"	1	"lead"	0	4	1	184	"d"	"D0A"	"p10crandom.txt"
"344"	"to"	"t"	1	"to"	0	2	1	689	"t"	"D0A"	"p10crandom.txt"
"345"	"to"	"o"	1	"to"	0	2	1	168	"o"	"D0A"	"p10crandom.txt"
"346"	"erors."	"e"	0	"errors."	1	7	0.857142857142857	280	"e"	"D0A"	"p10crandom.txt"
"347"	"erors."	"r"	0	"errors."	1	7	0.857142857142857	384	"r"	"D0A"	"p10crandom.txt"
"348"	"erors."	"o"	0	"errors."	1	7	0.857142857142857	529	"o"	"D0A"	"p10crandom.txt"
"349"	"erors."	"r"	0	"errors."	1	7	0.857142857142857	272	"r"	"D0A"	"p10crandom.txt"
"350"	"erors."	"s"	0	"errors."	1	7	0.857142857142857	152	"s"	"D0A"	"p10crandom.txt"
"351"	"erors."	"."	0	"errors."	1	7	0.857142857142857	287	"."	"D0A"	"p10crandom.txt"
"352"	"It"	"I"	1	"It"	0	2	1	312	"I"	"D0A"	"p10crandom.txt"
"353"	"It"	"t"	1	"It"	0	2	1	184	"t"	"D0A"	"p10crandom.txt"
"354"	"ids"	"i"	0	"is"	1	2	0.5	168	"i"	"D0A"	"p10crandom.txt"
"355"	"ids"	"d"	0	"is"	1	2	0.5	160	"d"	"D0A"	"p10crandom.txt"
"356"	"ids"	"s"	0	"is"	1	2	0.5	8	"s"	"D0A"	"p10crandom.txt"
"357"	"no"	"n"	1	"no"	0	2	1	151	"n"	"D0A"	"p10crandom.txt"
"358"	"no"	"o"	1	"no"	0	2	1	113	"o"	"D0A"	"p10crandom.txt"
"359"	"coincidence,"	"c"	1	"coincidence,"	0	12	1	1080	"c"	"D0A"	"p10crandom.txt"
"360"	"coincidence,"	"o"	1	"coincidence,"	0	12	1	104	"o"	"D0A"	"p10crandom.txt"
"361"	"coincidence,"	"i"	1	"coincidence,"	0	12	1	121	"i"	"D0A"	"p10crandom.txt"
"362"	"coincidence,"	"n"	1	"coincidence,"	0	12	1	264	"n"	"D0A"	"p10crandom.txt"
"363"	"coincidence,"	"c"	1	"coincidence,"	0	12	1	160	"c"	"D0A"	"p10crandom.txt"
"364"	"coincidence,"	"i"	1	"coincidence,"	0	12	1	144	"i"	"D0A"	"p10crandom.txt"
"365"	"coincidence,"	"d"	1	"coincidence,"	0	12	1	152	"d"	"D0A"	"p10crandom.txt"
"366"	"coincidence,"	"e"	1	"coincidence,"	0	12	1	136	"e"	"D0A"	"p10crandom.txt"
"367"	"coincidence,"	"n"	1	"coincidence,"	0	12	1	240	"n"	"D0A"	"p10crandom.txt"
"368"	"coincidence,"	"c"	1	"coincidence,"	0	12	1	136	"c"	"D0A"	"p10crandom.txt"
"369"	"coincidence,"	"e"	1	"coincidence,"	0	12	1	152	"e"	"D0A"	"p10crandom.txt"
"370"	"coincidence,"	","	1	"coincidence,"	0	12	1	985	","	"D0A"	"p10crandom.txt"
"371"	"thougj,"	"t"	0	"though,"	1	7	0.857142857142857	120	"t"	"D0A"	"p10crandom.txt"
"372"	"thougj,"	"h"	0	"though,"	1	7	0.857142857142857	96	"h"	"D0A"	"p10crandom.txt"
"373"	"thougj,"	"o"	0	"though,"	1	7	0.857142857142857	192	"o"	"D0A"	"p10crandom.txt"
"374"	"thougj,"	"u"	0	"though,"	1	7	0.857142857142857	128	"u"	"D0A"	"p10crandom.txt"
"375"	"thougj,"	"g"	0	"though,"	1	7	0.857142857142857	120	"g"	"D0A"	"p10crandom.txt"
"376"	"thougj,"	"j"	0	"though,"	1	7	0.857142857142857	336	"j"	"D0A"	"p10crandom.txt"
"377"	"thougj,"	","	0	"though,"	1	7	0.857142857142857	521	","	"D0A"	"p10crandom.txt"
"378"	"that"	"t"	1	"that"	0	4	1	928	"t"	"D0A"	"p10crandom.txt"
"379"	"that"	"h"	1	"that"	0	4	1	112	"h"	"D0A"	"p10crandom.txt"
"380"	"that"	"a"	1	"that"	0	4	1	88	"a"	"D0A"	"p10crandom.txt"
"381"	"that"	"t"	1	"that"	0	4	1	200	"t"	"D0A"	"p10crandom.txt"
"382"	"thr"	"t"	0	"the"	1	3	0.666666666666667	96	"t"	"D0A"	"p10crandom.txt"
"383"	"thr"	"h"	0	"the"	1	3	0.666666666666667	104	"h"	"D0A"	"p10crandom.txt"
"384"	"thr"	"r"	0	"the"	1	3	0.666666666666667	184	"r"	"D0A"	"p10crandom.txt"
"385"	"top"	"t"	1	"top"	0	3	1	336	"t"	"D0A"	"p10crandom.txt"
"386"	"top"	"o"	1	"top"	0	3	1	168	"o"	"D0A"	"p10crandom.txt"
"387"	"top"	"p"	1	"top"	0	3	1	96	"p"	"D0A"	"p10crandom.txt"
"388"	"agility"	"a"	1	"agility"	0	7	1	176	"a"	"D0A"	"p10crandom.txt"
"389"	"agility"	"g"	1	"agility"	0	7	1	121	"g"	"D0A"	"p10crandom.txt"
"390"	"agility"	"i"	1	"agility"	0	7	1	96	"i"	"D0A"	"p10crandom.txt"
"391"	"agility"	"l"	1	"agility"	0	7	1	248	"l"	"D0A"	"p10crandom.txt"
"392"	"agility"	"i"	1	"agility"	0	7	1	112	"i"	"D0A"	"p10crandom.txt"
"393"	"agility"	"t"	1	"agility"	0	7	1	208	"t"	"D0A"	"p10crandom.txt"
"394"	"agility"	"y"	1	"agility"	0	7	1	464	"y"	"D0A"	"p10crandom.txt"
"395"	"dog"	"d"	1	"dog"	0	3	1	401	"d"	"D0A"	"p10crandom.txt"
"396"	"dog"	"o"	1	"dog"	0	3	1	216	"o"	"D0A"	"p10crandom.txt"
"397"	"dog"	"g"	1	"dog"	0	3	1	112	"g"	"D0A"	"p10crandom.txt"
"398"	"has"	"h"	1	"has"	0	3	1	288	"h"	"D0A"	"p10crandom.txt"
"399"	"has"	"a"	1	"has"	0	3	1	64	"a"	"D0A"	"p10crandom.txt"
"400"	"has"	"s"	1	"has"	0	3	1	240	"s"	"D0A"	"p10crandom.txt"
"401"	"been"	"b"	1	"been"	0	4	1	728	"b"	"D0A"	"p10crandom.txt"
"402"	"been"	"e"	1	"been"	0	4	1	112	"e"	"D0A"	"p10crandom.txt"
"403"	"been"	"e"	1	"been"	0	4	1	185	"e"	"D0A"	"p10crandom.txt"
"404"	"been"	"n"	1	"been"	0	4	1	168	"n"	"D0A"	"p10crandom.txt"
"405"	"a"	"a"	1	"a"	0	1	1	200	"a"	"D0A"	"p10crandom.txt"
"406"	"Border"	"B"	1	"Border"	0	6	1	376	"B"	"D0A"	"p10crandom.txt"
"407"	"Border"	"o"	1	"Border"	0	6	1	200	"o"	"D0A"	"p10crandom.txt"
"408"	"Border"	"r"	1	"Border"	0	6	1	112	"r"	"D0A"	"p10crandom.txt"
"409"	"Border"	"d"	1	"Border"	0	6	1	208	"d"	"D0A"	"p10crandom.txt"
"410"	"Border"	"e"	1	"Border"	0	6	1	193	"e"	"D0A"	"p10crandom.txt"
"411"	"Border"	"r"	1	"Border"	0	6	1	128	"r"	"D0A"	"p10crandom.txt"
"412"	"Collie"	"C"	1	"Collie"	0	6	1	1136	"C"	"D0A"	"p10crandom.txt"
"413"	"Collie"	"o"	1	"Collie"	0	6	1	256	"o"	"D0A"	"p10crandom.txt"
"414"	"Collie"	"l"	1	"Collie"	0	6	1	240	"l"	"D0A"	"p10crandom.txt"
"415"	"Collie"	"l"	1	"Collie"	0	6	1	153	"l"	"D0A"	"p10crandom.txt"
"416"	"Collie"	"i"	1	"Collie"	0	6	1	328	"i"	"D0A"	"p10crandom.txt"
"417"	"Collie"	"e"	1	"Collie"	0	6	1	120	"e"	"D0A"	"p10crandom.txt"
"418"	"since"	"s"	1	"since"	0	5	1	656	"s"	"D0A"	"p10crandom.txt"
"419"	"since"	"i"	1	"since"	0	5	1	88	"i"	"D0A"	"p10crandom.txt"
"420"	"since"	"n"	1	"since"	0	5	1	160	"n"	"D0A"	"p10crandom.txt"
"421"	"since"	"c"	1	"since"	0	5	1	128	"c"	"D0A"	"p10crandom.txt"
"422"	"since"	"e"	1	"since"	0	5	1	136	"e"	"D0A"	"p10crandom.txt"
"423"	"they"	"t"	1	"they"	0	4	1	288	"t"	"D0A"	"p10crandom.txt"
"424"	"they"	"h"	1	"they"	0	4	1	104	"h"	"D0A"	"p10crandom.txt"
"425"	"they"	"e"	1	"they"	0	4	1	184	"e"	"D0A"	"p10crandom.txt"
"426"	"they"	"y"	1	"they"	0	4	1	920	"y"	"D0A"	"p10crandom.txt"
"427"	"started"	"s"	1	"started"	0	7	1	136	"s"	"D0A"	"p10crandom.txt"
"428"	"started"	"t"	1	"started"	0	7	1	225	"t"	"D0A"	"p10crandom.txt"
"429"	"started"	"a"	1	"started"	0	7	1	303	"a"	"D0A"	"p10crandom.txt"
"430"	"started"	"r"	1	"started"	0	7	1	89	"r"	"D0A"	"p10crandom.txt"
"431"	"started"	"t"	1	"started"	0	7	1	136	"t"	"D0A"	"p10crandom.txt"
"432"	"started"	"e"	1	"started"	0	7	1	896	"e"	"D0A"	"p10crandom.txt"
"433"	"started"	"d"	1	"started"	0	7	1	208	"d"	"D0A"	"p10crandom.txt"
"434"	"recording"	"r"	1	"recording"	0	9	1	201	"r"	"D0A"	"p10crandom.txt"
"435"	"recording"	"e"	1	"recording"	0	9	1	208	"e"	"D0A"	"p10crandom.txt"
"436"	"recording"	"c"	1	"recording"	0	9	1	768	"c"	"D0A"	"p10crandom.txt"
"437"	"recording"	"o"	1	"recording"	0	9	1	312	"o"	"D0A"	"p10crandom.txt"
"438"	"recording"	"r"	1	"recording"	0	9	1	128	"r"	"D0A"	"p10crandom.txt"
"439"	"recording"	"d"	1	"recording"	0	9	1	368	"d"	"D0A"	"p10crandom.txt"
"440"	"recording"	"i"	1	"recording"	0	9	1	120	"i"	"D0A"	"p10crandom.txt"
"441"	"recording"	"n"	1	"recording"	0	9	1	137	"n"	"D0A"	"p10crandom.txt"
"442"	"recording"	"g"	1	"recording"	0	9	1	88	"g"	"D0A"	"p10crandom.txt"
"443"	"winners."	"w"	1	"winners."	0	8	1	120	"w"	"D0A"	"p10crandom.txt"
"444"	"winners."	"i"	1	"winners."	0	8	1	160	"i"	"D0A"	"p10crandom.txt"
"445"	"winners."	"n"	1	"winners."	0	8	1	184	"n"	"D0A"	"p10crandom.txt"
"446"	"winners."	"n"	1	"winners."	0	8	1	144	"n"	"D0A"	"p10crandom.txt"
"447"	"winners."	"e"	1	"winners."	0	8	1	192	"e"	"D0A"	"p10crandom.txt"
"448"	"winners."	"r"	1	"winners."	0	8	1	112	"r"	"D0A"	"p10crandom.txt"
"449"	"winners."	"s"	1	"winners."	0	8	1	176	"s"	"D0A"	"p10crandom.txt"
"450"	"winners."	"."	1	"winners."	0	8	1	216	"."	"D0A"	"p10crandom.txt"
"451"	"Working"	"W"	1	"Working"	0	7	1	385	"W"	"D0A"	"p10crandom.txt"
"452"	"Working"	"o"	1	"Working"	0	7	1	248	"o"	"D0A"	"p10crandom.txt"
"453"	"Working"	"r"	1	"Working"	0	7	1	120	"r"	"D0A"	"p10crandom.txt"
"454"	"Working"	"k"	1	"Working"	0	7	1	176	"k"	"D0A"	"p10crandom.txt"
"455"	"Working"	"i"	1	"Working"	0	7	1	312	"i"	"D0A"	"p10crandom.txt"
"456"	"Working"	"n"	1	"Working"	0	7	1	256	"n"	"D0A"	"p10crandom.txt"
"457"	"Working"	"g"	1	"Working"	0	7	1	225	"g"	"D0A"	"p10crandom.txt"
"458"	"trials"	"t"	1	"trials"	0	6	1	232	"t"	"D0A"	"p10crandom.txt"
"459"	"trials"	"r"	1	"trials"	0	6	1	216	"r"	"D0A"	"p10crandom.txt"
"460"	"trials"	"i"	1	"trials"	0	6	1	144	"i"	"D0A"	"p10crandom.txt"
"461"	"trials"	"a"	1	"trials"	0	6	1	144	"a"	"D0A"	"p10crandom.txt"
"462"	"trials"	"l"	1	"trials"	0	6	1	192	"l"	"D0A"	"p10crandom.txt"
"463"	"trials"	"s"	1	"trials"	0	6	1	112	"s"	"D0A"	"p10crandom.txt"
"464"	"are"	"a"	1	"are"	0	3	1	128	"a"	"D0A"	"p10crandom.txt"
"465"	"are"	"r"	1	"are"	0	3	1	216	"r"	"D0A"	"p10crandom.txt"
"466"	"are"	"e"	1	"are"	0	3	1	120	"e"	"D0A"	"p10crandom.txt"
"467"	"yet"	"y"	1	"yet"	0	3	1	184	"y"	"D0A"	"p10crandom.txt"
"468"	"yet"	"e"	1	"yet"	0	3	1	88	"e"	"D0A"	"p10crandom.txt"
"469"	"yet"	"t"	1	"yet"	0	3	1	97	"t"	"D0A"	"p10crandom.txt"
"470"	"another"	"a"	1	"another"	0	7	1	160	"a"	"D0A"	"p10crandom.txt"
"471"	"another"	"n"	1	"another"	0	7	1	112	"n"	"D0A"	"p10crandom.txt"
"472"	"another"	"o"	1	"another"	0	7	1	104	"o"	"D0A"	"p10crandom.txt"
"473"	"another"	"t"	1	"another"	0	7	1	96	"t"	"D0A"	"p10crandom.txt"
"474"	"another"	"h"	1	"another"	0	7	1	176	"h"	"D0A"	"p10crandom.txt"
"475"	"another"	"e"	1	"another"	0	7	1	152	"e"	"D0A"	"p10crandom.txt"
"476"	"another"	"r"	1	"another"	0	7	1	136	"r"	"D0A"	"p10crandom.txt"
"477"	"canine"	"c"	1	"canine"	0	6	1	608	"c"	"D0A"	"p10crandom.txt"
"478"	"canine"	"a"	1	"canine"	0	6	1	185	"a"	"D0A"	"p10crandom.txt"
"479"	"canine"	"n"	1	"canine"	0	6	1	320	"n"	"D0A"	"p10crandom.txt"
"480"	"canine"	"i"	1	"canine"	0	6	1	120	"i"	"D0A"	"p10crandom.txt"
"481"	"canine"	"n"	1	"canine"	0	6	1	160	"n"	"D0A"	"p10crandom.txt"
"482"	"canine"	"e"	1	"canine"	0	6	1	152	"e"	"D0A"	"p10crandom.txt"
"483"	"sphere"	"s"	1	"sphere"	0	6	1	337	"s"	"D0A"	"p10crandom.txt"
"484"	"sphere"	"p"	1	"sphere"	0	6	1	143	"p"	"D0A"	"p10crandom.txt"
"485"	"sphere"	"h"	1	"sphere"	0	6	1	288	"h"	"D0A"	"p10crandom.txt"
"486"	"sphere"	"e"	1	"sphere"	0	6	1	88	"e"	"D0A"	"p10crandom.txt"
"487"	"sphere"	"r"	1	"sphere"	0	6	1	225	"r"	"D0A"	"p10crandom.txt"
"488"	"sphere"	"e"	1	"sphere"	0	6	1	160	"e"	"D0A"	"p10crandom.txt"
"489"	"where"	"w"	1	"where"	0	5	1	120	"w"	"D0A"	"p10crandom.txt"
"490"	"where"	"h"	1	"where"	0	5	1	144	"h"	"D0A"	"p10crandom.txt"
"491"	"where"	"e"	1	"where"	0	5	1	160	"e"	"D0A"	"p10crandom.txt"
"492"	"where"	"r"	1	"where"	0	5	1	120	"r"	"D0A"	"p10crandom.txt"
"493"	"where"	"e"	1	"where"	0	5	1	128	"e"	"D0A"	"p10crandom.txt"
"494"	"Border"	"B"	1	"Border"	0	6	1	296	"B"	"D0A"	"p10crandom.txt"
"495"	"Border"	"o"	1	"Border"	0	6	1	200	"o"	"D0A"	"p10crandom.txt"
"496"	"Border"	"r"	1	"Border"	0	6	1	97	"r"	"D0A"	"p10crandom.txt"
"497"	"Border"	"d"	1	"Border"	0	6	1	224	"d"	"D0A"	"p10crandom.txt"
"498"	"Border"	"e"	1	"Border"	0	6	1	168	"e"	"D0A"	"p10crandom.txt"
"499"	"Border"	"r"	1	"Border"	0	6	1	144	"r"	"D0A"	"p10crandom.txt"
"500"	"Collies"	"C"	1	"Collies"	0	7	1	360	"C"	"D0A"	"p10crandom.txt"
"501"	"Collies"	"o"	1	"Collies"	0	7	1	200	"o"	"D0A"	"p10crandom.txt"
"502"	"Collies"	"l"	1	"Collies"	0	7	1	224	"l"	"D0A"	"p10crandom.txt"
"503"	"Collies"	"l"	1	"Collies"	0	7	1	136	"l"	"D0A"	"p10crandom.txt"
"504"	"Collies"	"i"	1	"Collies"	0	7	1	224	"i"	"D0A"	"p10crandom.txt"
"505"	"Collies"	"e"	1	"Collies"	0	7	1	185	"e"	"D0A"	"p10crandom.txt"
"506"	"Collies"	"s"	1	"Collies"	0	7	1	152	"s"	"D0A"	"p10crandom.txt"
"507"	"have"	"h"	1	"have"	0	4	1	184	"h"	"D0A"	"p10crandom.txt"
"508"	"have"	"a"	1	"have"	0	4	1	112	"a"	"D0A"	"p10crandom.txt"
"509"	"have"	"v"	1	"have"	0	4	1	152	"v"	"D0A"	"p10crandom.txt"
"510"	"have"	"e"	1	"have"	0	4	1	152	"e"	"D0A"	"p10crandom.txt"
"511"	"become"	"b"	1	"become"	0	6	1	280	"b"	"D0A"	"p10crandom.txt"
"512"	"become"	"e"	1	"become"	0	6	1	72	"e"	"D0A"	"p10crandom.txt"
"513"	"become"	"c"	1	"become"	0	6	1	248	"c"	"D0A"	"p10crandom.txt"
"514"	"become"	"o"	1	"become"	0	6	1	209	"o"	"D0A"	"p10crandom.txt"
"515"	"become"	"m"	1	"become"	0	6	1	224	"m"	"D0A"	"p10crandom.txt"
"516"	"become"	"e"	1	"become"	0	6	1	168	"e"	"D0A"	"p10crandom.txt"
"517"	"the"	"t"	1	"the"	0	3	1	656	"t"	"D0A"	"p10crandom.txt"
"518"	"the"	"h"	1	"the"	0	3	1	104	"h"	"D0A"	"p10crandom.txt"
"519"	"the"	"e"	1	"the"	0	3	1	136	"e"	"D0A"	"p10crandom.txt"
"520"	"dog"	"d"	1	"dog"	0	3	1	272	"d"	"D0A"	"p10crandom.txt"
"521"	"dog"	"o"	1	"dog"	0	3	1	217	"o"	"D0A"	"p10crandom.txt"
"522"	"dog"	"g"	1	"dog"	0	3	1	80	"g"	"D0A"	"p10crandom.txt"
"523"	"to"	"t"	1	"to"	0	2	1	168	"t"	"D0A"	"p10crandom.txt"
"524"	"to"	"o"	1	"to"	0	2	1	112	"o"	"D0A"	"p10crandom.txt"
"525"	"beat."	"b"	1	"beat."	0	5	1	144	"b"	"D0A"	"p10crandom.txt"
"526"	"beat."	"e"	1	"beat."	0	5	1	160	"e"	"D0A"	"p10crandom.txt"
"527"	"beat."	"a"	1	"beat."	0	5	1	432	"a"	"D0A"	"p10crandom.txt"
"528"	"beat."	"t"	1	"beat."	0	5	1	240	"t"	"D0A"	"p10crandom.txt"
"529"	"beat."	"."	1	"beat."	0	5	1	225	"."	"D0A"	"p10crandom.txt"
"2100"	"Digsh"	"i"	0	"Dogs"	2	4	0.5	336	"i"	"D0B"	"p10crandom.txt"
"3100"	"Digsh"	"g"	0	"Dogs"	2	4	0.5	776	"g"	"D0B"	"p10crandom.txt"
"4100"	"Digsh"	"s"	0	"Dogs"	2	4	0.5	104	"s"	"D0B"	"p10crandom.txt"
"530"	"Digsh"	"h"	0	"Dogs"	2	4	0.5	240	"h"	"D0B"	"p10crandom.txt"
"610"	"ave"	"a"	0	"have"	1	4	0.75	296	"a"	"D0B"	"p10crandom.txt"
"710"	"ave"	"v"	0	"have"	1	4	0.75	1906	"v"	"D0B"	"p10crandom.txt"
"810"	"ave"	"e"	0	"have"	1	4	0.75	152	"e"	"D0B"	"p10crandom.txt"
"910"	"been"	"b"	1	"been"	0	4	1	560	"b"	"D0B"	"p10crandom.txt"
"1010"	"been"	"e"	1	"been"	0	4	1	208	"e"	"D0B"	"p10crandom.txt"
"1110"	"been"	"e"	1	"been"	0	4	1	176	"e"	"D0B"	"p10crandom.txt"
"1210"	"been"	"n"	1	"been"	0	4	1	224	"n"	"D0B"	"p10crandom.txt"
"1310"	"part"	"p"	1	"part"	0	4	1	217	"p"	"D0B"	"p10crandom.txt"
"1410"	"part"	"a"	1	"part"	0	4	1	112	"a"	"D0B"	"p10crandom.txt"
"1510"	"part"	"r"	1	"part"	0	4	1	152	"r"	"D0B"	"p10crandom.txt"
"1610"	"part"	"t"	1	"part"	0	4	1	232	"t"	"D0B"	"p10crandom.txt"
"1710"	"of"	"o"	1	"of"	0	2	1	224	"o"	"D0B"	"p10crandom.txt"
"1810"	"of"	"f"	1	"of"	0	2	1	264	"f"	"D0B"	"p10crandom.txt"
"1910"	"human"	"h"	1	"human"	0	5	1	400	"h"	"D0B"	"p10crandom.txt"
"2010"	"human"	"u"	1	"human"	0	5	1	224	"u"	"D0B"	"p10crandom.txt"
"2110"	"human"	"m"	1	"human"	0	5	1	296	"m"	"D0B"	"p10crandom.txt"
"2210"	"human"	"a"	1	"human"	0	5	1	176	"a"	"D0B"	"p10crandom.txt"
"2310"	"human"	"n"	1	"human"	0	5	1	160	"n"	"D0B"	"p10crandom.txt"
"2410"	"life"	"l"	1	"life"	0	4	1	168	"l"	"D0B"	"p10crandom.txt"
"2510"	"life"	"i"	1	"life"	0	4	1	305	"i"	"D0B"	"p10crandom.txt"
"2610"	"life"	"f"	1	"life"	0	4	1	144	"f"	"D0B"	"p10crandom.txt"
"2710"	"life"	"e"	1	"life"	0	4	1	264	"e"	"D0B"	"p10crandom.txt"
"2810"	"since"	"s"	1	"since"	0	5	1	249	"s"	"D0B"	"p10crandom.txt"
"2910"	"since"	"i"	1	"since"	0	5	1	104	"i"	"D0B"	"p10crandom.txt"
"3010"	"since"	"n"	1	"since"	0	5	1	336	"n"	"D0B"	"p10crandom.txt"
